变量名,cardId,_name,_rarity,level,advance,star,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,speedRate,languages,hp,damage,specialDamage,defence,specialDefence,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub
默认值,0,"""""",,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;speed=31;damage=31;defence=31;specialDamage=31;specialDefence=31},TRUE,16,5,90,5,0,<cn;kr;tw;en;pt;th;vn>,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
ID,卡牌ID,名字,修正稀有度,等级,阶数,星数,技能等级,潜能等级,个体值,羁绊,饰品阶数,饰品星级,饰品等级,饰品觉醒等级,速度值继承比例,语言区域,血量,物攻,特攻,物防,特防,暴击等级,暴击伤害,暴击抗性,格挡等级,破格挡等级,格挡强度,伤害加成,伤害减免,大招伤害加成,大招伤害抗性
1089,2723,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1090,2822,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1091,2843,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1092,2873,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1093,2891,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1094,2963,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1095,2993,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1096,3003,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1097,3012,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1098,3021,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1099,3143,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1100,3152,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1101,3161,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1102,3171,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1103,3181,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1104,3251,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1105,3283,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1106,3293,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1107,3303,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1108,3342,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1109,3353,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1110,3413,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1111,3432,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1112,3472,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1113,3502,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1114,3511,,,100,21,12,<100;100;100;100;100;100>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,20,5,90,5,0,,160%,160%,160%,160%,160%,,,,,,,,,,
1115,3543,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1116,3592,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1117,3663,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1118,3772,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1119,3843,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1120,4132,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1121,7001,,,90,19,12,<90;90;90;90;90;90>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{specialDefence=31;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,18,5,90,5,0,,120%,120%,120%,120%,120%,,,,,,,,,,
1122,763,,,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=21},{specialDefence=32;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,16,5,90,5,0,,80%,80%,80%,80%,80%,,,,,,,,,,
1123,1962,,,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=22},{specialDefence=33;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,16,5,90,5,0,,80%,80%,80%,80%,80%,,,,,,,,,,
1124,1972,,,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=23},{specialDefence=34;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,16,5,90,5,0,,80%,80%,80%,80%,80%,,,,,,,,,,
1125,1982,,,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=24},{specialDefence=35;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,16,5,90,5,0,,80%,80%,80%,80%,80%,,,,,,,,,,
1126,3632,,,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=25},{specialDefence=36;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,16,5,90,5,0,,80%,80%,80%,80%,80%,,,,,,,,,,
1127,3242,,,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=26},{specialDefence=37;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,16,5,90,5,0,,80%,80%,80%,80%,80%,,,,,,,,,,
1128,761,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=27},{specialDefence=38;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1129,1261,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=28},{specialDefence=39;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1130,1271,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=29},{specialDefence=40;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1131,1281,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=30},{specialDefence=41;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1132,1961,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=31},{specialDefence=42;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1133,1971,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=32},{specialDefence=43;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1134,1981,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=33},{specialDefence=44;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1135,1991,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=34},{specialDefence=45;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1136,2351,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=35},{specialDefence=46;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1137,2361,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=36},{specialDefence=47;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1138,2371,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=37},{specialDefence=48;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1139,2381,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=38},{specialDefence=49;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1140,2391,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=39},{specialDefence=50;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1141,2431,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=40},{specialDefence=51;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1142,2441,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=41},{specialDefence=52;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1143,2442,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=42},{specialDefence=53;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1144,3211,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=43},{specialDefence=54;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1145,3221,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=44},{specialDefence=55;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1146,3241,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=45},{specialDefence=56;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1147,3304,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=46},{specialDefence=57;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1148,3601,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=47},{specialDefence=58;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1149,3611,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=48},{specialDefence=59;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1150,3623,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=49},{specialDefence=60;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1151,3631,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=50},{specialDefence=61;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1152,4111,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=51},{specialDefence=62;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1153,7021,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=52},{specialDefence=63;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1154,7081,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=53},{specialDefence=64;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1155,7101,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=54},{specialDefence=65;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1156,9071,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=55},{specialDefence=66;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1157,9101,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=56},{specialDefence=67;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1158,9111,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=57},{specialDefence=68;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1159,9131,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=58},{specialDefence=69;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1160,9141,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=59},{specialDefence=70;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1161,2421,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1162,4101,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1163,7091,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1164,9041,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1165,4024,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1166,9081,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1167,1254,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1168,4023,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1169,9051,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1170,9061,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1171,3244,,,80,17,12,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=26},{specialDefence=37;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,16,5,90,5,0,,80%,80%,80%,80%,80%,,,,,,,,,,
1172,9161,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1173,9181,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1174,9191,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1175,9151,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1176,9091,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
1177,9201,,,85,18,12,<85;85;85;85;85;85>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=60},{specialDefence=71;defence=31;damage=31;hp=31;specialDamage=31;speed=31},TRUE,17,5,90,5,0,,90%,90%,90%,90%,90%,,,,,,,,,,
