变量名,name,name_tw,name_en,name_vn,name_kr,languages,cardID,icon,desc,desc_tw,desc_en,desc_kr,desc1,desc1_tw,desc1_en,desc1_kr,quality,type,stackMax,effBtn,pageTag,produceGate1,produceGate2,produceGate3,produceGate4,produceGate5,produceGate6,produceGate7,produceDesc,produceDesc_tw,produceDesc_en,produceDesc_kr,effect,sortType,sortValue
51031,天蝎·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1031,config/portrait/jinglingtouxiang/img_207_tx@.png,用于提升天蝎的Z觉醒养成,,,,用于提升天蝎的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51071,赫拉克罗斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1071,config/portrait/jinglingtouxiang/img_214_hlkls@.png,用于提升赫拉克罗斯的Z觉醒养成,,,,用于提升赫拉克罗斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51072,超级赫拉克罗斯Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1072,config/portrait/jinglingtouxiang/img_214_cjhlkls@.png,用于提升超级赫拉克罗斯Z觉醒养成,,,,用于提升超级赫拉克罗斯Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51081,狃拉·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1081,config/portrait/jinglingtouxiang/img_215_nl@.png,用于提升狃拉的Z觉醒养成,,,,用于提升狃拉的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51171,戴鲁比·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1171,config/portrait/jinglingtouxiang/img_228_dlb@.png,用于提升戴鲁比的Z觉醒养成,,,,用于提升戴鲁比的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51173,超级黑鲁加Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1173,config/portrait/jinglingtouxiang/img_229_cjhlj@.png,用于提升超级黑鲁加Z觉醒养成,,,,用于提升超级黑鲁加Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51221,雷公·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1221,config/portrait/jinglingtouxiang/img_243_lg@.png,用于提升雷公的Z觉醒养成,,,,用于提升雷公的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51231,炎帝·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1231,config/portrait/jinglingtouxiang/img_244_yd@.png,用于提升炎帝的Z觉醒养成,,,,用于提升炎帝的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51241,水君·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1241,config/portrait/jinglingtouxiang/img_245_sj@.png,用于提升水君的Z觉醒养成,,,,用于提升水君的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51251,幼基拉斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1251,config/portrait/jinglingtouxiang/img_246_yjls@.png,用于提升幼基拉斯的Z觉醒养成,,,,用于提升幼基拉斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51254,闪光超级班基拉斯Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1254,config/portrait/jinglingtouxiang/img_248_sgcjbjls@.png,用于提升闪光超级班基拉斯Z觉醒养成,,,,用于提升闪光超级班基拉斯Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51261,洛奇亚·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1261,config/portrait/jinglingtouxiang/img_249_lqy@.png,用于提升洛奇亚的Z觉醒养成,,,,用于提升洛奇亚的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51271,凤王·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1271,config/portrait/jinglingtouxiang/img_250_fw@.png,用于提升凤王的Z觉醒养成,,,,用于提升凤王的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51281,时拉比·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1281,config/portrait/jinglingtouxiang/img_251_slb@.png,用于提升时拉比的Z觉醒养成,,,,用于提升时拉比的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51291,木守宫·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1291,config/portrait/jinglingtouxiang/img_252_msg@.png,用于提升木守宫的Z觉醒养成,,,,用于提升木守宫的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51301,火稚鸡·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1301,config/portrait/jinglingtouxiang/img_255_hzj@.png,用于提升火稚鸡的Z觉醒养成,,,,用于提升火稚鸡的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51304,超级火焰鸡Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1304,config/portrait/jinglingtouxiang/img_257_cjhyj@.png,用于提升超级火焰鸡Z觉醒养成,,,,用于提升超级火焰鸡Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51311,水跃鱼·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1311,config/portrait/jinglingtouxiang/img_258_syy@.png,用于提升水跃鱼的Z觉醒养成,,,,用于提升水跃鱼的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51351,莲叶童子·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1351,config/portrait/jinglingtouxiang/img_270_lytz@.png,用于提升莲叶童子的Z觉醒养成,,,,用于提升莲叶童子的Z觉醒养成,,,,3,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51391,拉鲁拉丝·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1391,config/portrait/jinglingtouxiang/img_280_llls@.png,用于提升拉鲁拉丝的Z觉醒养成,,,,用于提升拉鲁拉丝的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51397,超级艾路雷朵Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1397,config/portrait/jinglingtouxiang/img_475_cjalld@.png,用于提升超级艾路雷朵Z觉醒养成,,,,用于提升超级艾路雷朵Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51421,懒人獭·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1421,config/portrait/jinglingtouxiang/img_287_lrt@.png,用于提升懒人獭的Z觉醒养成,,,,用于提升懒人獭的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51441,咕妞妞·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1441,config/portrait/jinglingtouxiang/img_293_gzz@.png,用于提升咕妞妞的Z觉醒养成,,,,用于提升咕妞妞的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51481,勾魂眼Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1481,config/portrait/jinglingtouxiang/img_302_ghy@.png,用于提升勾魂眼Z觉醒养成,,,,用于提升原始勾魂眼Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51501,可可多拉·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1501,config/portrait/jinglingtouxiang/img_304_kkdl@.png,用于提升可可多拉的Z觉醒养成,,,,用于提升可可多拉的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51611,呆火驼·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1611,config/portrait/jinglingtouxiang/img_322_dht@.png,用于提升呆火驼的Z觉醒养成,,,,用于提升呆火驼的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51641,晃晃斑·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1641,config/portrait/jinglingtouxiang/img_327_hhb@.png,用于提升晃晃斑的Z觉醒养成,,,,用于提升晃晃斑的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51771,丑丑鱼·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1771,config/portrait/jinglingtouxiang/img_349_ccy@.png,用于提升丑丑鱼的Z觉醒养成,,,,用于提升丑丑鱼的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51801,怨影娃娃·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1801,config/portrait/jinglingtouxiang/img_353_yyww@.png,用于提升怨影娃娃的Z觉醒养成,,,,用于提升怨影娃娃的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51811,夜巡灵·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1811,config/portrait/jinglingtouxiang/img_355_yxl@.png,用于提升夜巡灵的Z觉醒养成,,,,用于提升夜巡灵的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51841,阿勃梭鲁·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1841,config/portrait/jinglingtouxiang/img_359_absl@.png,用于提升阿勃梭鲁的Z觉醒养成,,,,用于提升阿勃梭鲁的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51851,雪童子·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1851,config/portrait/jinglingtouxiang/img_361_xtz@.png,用于提升雪童子的Z觉醒养成,,,,用于提升雪童子的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51861,海豹球·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1861,config/portrait/jinglingtouxiang/img_363_hbq@.png,用于提升海豹球的Z觉醒养成,,,,用于提升海豹球的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51891,宝贝龙·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1891,config/portrait/jinglingtouxiang/img_371_bbl@.png,用于提升宝贝龙的Z觉醒养成,,,,用于提升宝贝龙的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51901,铁哑铃·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1901,config/portrait/jinglingtouxiang/img_374_tyl@.png,用于提升铁哑铃的Z觉醒养成,,,,用于提升铁哑铃的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51911,雷吉洛克·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1911,config/portrait/jinglingtouxiang/img_377_ljlk@.png,用于提升雷吉洛克的Z觉醒养成,,,,用于提升雷吉洛克的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51921,雷吉艾斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1921,config/portrait/jinglingtouxiang/img_378_ljas@.png,用于提升雷吉艾斯的Z觉醒养成,,,,用于提升雷吉艾斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51931,雷吉斯奇鲁·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1931,config/portrait/jinglingtouxiang/img_379_ljsql@.png,用于提升雷吉斯奇鲁的Z觉醒养成,,,,用于提升雷吉斯奇鲁的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51941,拉帝亚斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1941,config/portrait/jinglingtouxiang/img_380_ldys@.png,用于提升拉帝亚斯的Z觉醒养成,,,,用于提升拉帝亚斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51951,拉帝欧斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1951,config/portrait/jinglingtouxiang/img_381_ldos@.png,用于提升拉帝欧斯的Z觉醒养成,,,,用于提升拉帝欧斯的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51961,盖欧卡Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1961,config/portrait/jinglingtouxiang/img_382_gok@.png,用于提升盖欧卡Z觉醒养成,,,,用于提升盖欧卡Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51962,原始盖欧卡Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1962,config/portrait/jinglingtouxiang/img_382_ysgok@.png,用于提升原始盖欧卡Z觉醒养成,,,,用于提升原始盖欧卡Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51971,固拉多·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1971,config/portrait/jinglingtouxiang/img_383_gld@.png,用于提升固拉多的Z觉醒养成,,,,用于提升固拉多的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51972,固拉多·原始回归的样子·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1972,config/portrait/jinglingtouxiang/img_383_cjgld@.png,用于提升固拉多·原始回归的样子的Z觉醒养成,,,,用于提升固拉多·原始回归的样子的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51981,裂空座·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1981,config/portrait/jinglingtouxiang/img_384_lkz@.png,用于提升裂空座的Z觉醒养成,,,,用于提升裂空座的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51982,超级裂空座·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1982,config/portrait/jinglingtouxiang/img_384_cjlkz@.png,用于提升超级裂空座的Z觉醒养成,,,,用于提升超级裂空座的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
51991,基拉祈·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,1982,config/portrait/jinglingtouxiang/img_385_jlq@.png,用于提升基拉祈的Z觉醒养成,,,,用于提升基拉祈的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52011,草苗龟·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2011,config/portrait/jinglingtouxiang/img_387_cmg@.png,用于提升草苗龟的Z觉醒养成,,,,用于提升草苗龟的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52021,小火焰猴·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2021,config/portrait/jinglingtouxiang/img_390_xhyh@.png,用于提升小火焰猴的Z觉醒养成,,,,用于提升小火焰猴的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52031,波加曼·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2031,config/portrait/jinglingtouxiang/img_393_bjm@.png,用于提升波加曼的Z觉醒养成,,,,用于提升波加曼的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52071,小猫怪·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2071,config/portrait/jinglingtouxiang/img_403_xmg@.png,用于提升小猫怪的Z觉醒养成,,,,用于提升小猫怪的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52231,圆陆鲨·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2231,config/portrait/jinglingtouxiang/img_443_yls@.png,用于提升圆陆鲨的Z觉醒养成,,,,用于提升圆陆鲨的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52241,利欧路·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2241,config/portrait/jinglingtouxiang/img_447_lol@.png,用于提升利欧路的Z觉醒养成,,,,用于提升利欧路的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52243,超级路卡利欧Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2243,config/portrait/jinglingtouxiang/img_448_cjlklo@.png,用于提升超级路卡利欧Z觉醒养成,,,,用于提升超级路卡利欧Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52271,不良蛙·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2271,config/portrait/jinglingtouxiang/img_453_blw@.png,用于提升不良蛙的Z觉醒养成,,,,用于提升不良蛙的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52301,雪笠怪·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2301,config/portrait/jinglingtouxiang/img_459_xzg@.png,用于提升雪笠怪的Z觉醒养成,,,,用于提升雪笠怪的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52351,帝牙卢卡·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2351,config/portrait/jinglingtouxiang/img_483_dylk@.png,用于提升帝牙卢卡的Z觉醒养成,,,,用于提升帝牙卢卡的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52361,帕路奇亚·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2361,config/portrait/jinglingtouxiang/img_484_plqy@.png,用于提升帕路奇亚的Z觉醒养成,,,,用于提升帕路奇亚的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52371,席多蓝恩Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2371,config/portrait/jinglingtouxiang/img_485_xdle@.png,用于提升席多蓝恩Z觉醒养成,,,,用于提升席多蓝恩Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52381,雷吉奇卡斯·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2381,config/portrait/jinglingtouxiang/img_486_ljqks@.png,用于提升雷吉奇卡斯的Z觉醒养成,,,,用于提升雷吉奇卡斯的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52391,骑拉帝纳·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2391,config/portrait/jinglingtouxiang/img_487_qldn@.png,用于提升骑拉帝纳的Z觉醒养成,,,,用于提升骑拉帝纳的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52401,克雷色利亚·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2401,config/portrait/jinglingtouxiang/img_488_klsly@.png,用于提升克雷色利亚的Z觉醒养成,,,,用于提升克雷色利亚的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52411,霏欧纳Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2411,config/portrait/jinglingtouxiang/img_489_fon@.png,用于提升霏欧纳Z觉醒养成,,,,用于提升霏欧纳Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52421,玛纳霏Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2421,config/portrait/jinglingtouxiang/img_490_mnf@.png,用于提升玛纳霏Z觉醒养成,,,,用于提升玛纳霏Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52431,达克莱伊·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2431,config/portrait/jinglingtouxiang/img_491_dkly@.png,用于提升达克莱伊的Z觉醒养成,,,,用于提升达克莱伊的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52441,谢米·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2441,config/portrait/jinglingtouxiang/img_492_xm@.png,用于提升谢米的Z觉醒养成,,,,用于提升谢米的Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52461,比克提尼Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2461,config/portrait/jinglingtouxiang/img_494_bktn@.png,用于提升比克提尼Z觉醒养成,,,,用于提升比克提尼Z觉醒养成,,,,6,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52471,藤藤蛇·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2471,config/portrait/jinglingtouxiang/img_495_tts@.png,用于提升藤藤蛇的Z觉醒养成,,,,用于提升藤藤蛇的Z觉醒养成,,,,5,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52481,暖暖猪·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2481,config/portrait/jinglingtouxiang/img_498_nnz@.png,用于提升暖暖猪的Z觉醒养成,,,,用于提升暖暖猪的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52591,石丸子·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2591,config/portrait/jinglingtouxiang/img_524_swz@.png,用于提升石丸子的Z觉醒养成,,,,用于提升石丸子的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52611,螺钉地鼠·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2611,config/portrait/jinglingtouxiang/img_529_ldds@.png,用于提升螺钉地鼠的Z觉醒养成,,,,用于提升螺钉地鼠的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52631,搬运小匠·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2631,config/portrait/jinglingtouxiang/img_532_byxj@.png,用于提升搬运小匠的Z觉醒养成,,,,用于提升搬运小匠的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
52681,百足蜈蚣·Z觉醒碎片,,,,,<cn;tw;en;vn;th;kr>,2681,config/portrait/jinglingtouxiang/img_543_bzwg@.png,用于提升百足蜈蚣的Z觉醒养成,,,,用于提升百足蜈蚣的Z觉醒养成,,,,4,5,99999,<1>,<3>,zawakeFragExclusive,,,,,,,可在精灵Z觉醒里兑换获得,,,,{drawcard=false;gain=false},0,0
