变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
1086,12401,,5000,1,0.7,0.9,0.5
1087,12401,,5043,1,0.7,0.9,0.5
1091,12402,,5000,1,0.7,0.9,0.5
1092,12402,,5043,1,0.7,0.9,0.5
1096,12403,,5000,1,0.7,0.9,0.5
1097,12403,,5043,1,0.7,0.9,0.5
1101,12404,,5000,1,0.7,0.9,0.5
1102,12404,,5043,1,0.7,0.9,0.5
1106,12405,,5000,1,0.7,0.9,0.5
1107,12405,,5044,1,0.7,0.9,0.5
1111,12406,,5000,1,0.7,0.9,0.5
1112,12406,,5044,1,0.7,0.9,0.5
1116,12407,,5000,1,0.7,0.9,0.5
1117,12407,,5044,1,0.7,0.9,0.5
1121,12408,,5000,1,0.7,0.9,0.5
1122,12408,,5045,1,0.7,0.9,0.5
1126,12409,,5000,1,0.7,0.9,0.5
1127,12409,,5045,1,0.7,0.9,0.5
1131,12410,,5000,1,0.7,0.9,0.5
1132,12410,,5045,1,0.7,0.9,0.5
1136,12501,,5000,1,0.7,0.9,0.5
1137,12501,,5046,1,0.7,0.9,0.5
1141,12502,,5000,1,0.7,0.9,0.5
1142,12502,,5046,1,0.7,0.9,0.5
1146,12503,,5000,1,0.7,0.9,0.5
1147,12503,,5046,1,0.7,0.9,0.5
1151,12504,,5000,1,0.7,0.9,0.5
1152,12504,,5046,1,0.7,0.9,0.5
1156,12505,,5000,1,0.7,0.9,0.5
1157,12505,,5047,1,0.7,0.9,0.5
1161,12506,,5000,1,0.7,0.9,0.5
1162,12506,,5047,1,0.7,0.9,0.5
1166,12507,,5000,1,0.7,0.9,0.5
1167,12507,,5047,1,0.7,0.9,0.5
1171,12508,,5000,1,0.7,0.9,0.5
1172,12508,,5048,1,0.7,0.9,0.5
1176,12509,,5000,1,0.7,0.9,0.5
1177,12509,,5048,1,0.7,0.9,0.5
1181,12510,,5000,1,0.7,0.9,0.5
1182,12510,,5048,1,0.7,0.9,0.5
1186,20101,,5000,1,0.7,1.2,0.5
1187,20101,,100,1,0.5,0.8,0.5
1188,20101,,20781,1,0.26,0.65,0.5
1191,20102,,5000,1,0.7,1.2,0.5
1192,20102,,100,1,0.5,0.8,0.5
1193,20102,,22481,1,0.26,0.65,0.5
1196,20103,,5000,1,0.7,1.2,0.5
1197,20103,,100,1,0.5,0.8,0.5
1198,20103,,20001,1,0.26,0.65,0.5
1201,20201,,5000,1,0.7,1.2,0.5
1202,20201,,100,1,0.5,0.8,0.5
1203,20201,,20471,1,0.26,0.65,0.5
1206,20202,,5000,1,0.7,1.2,0.5
1207,20202,,100,1,0.5,0.8,0.5
1208,20202,,20091,1,0.26,0.65,0.5
1211,20203,,5000,1,0.7,1.2,0.5
1212,20203,,100,1,0.5,0.8,0.5
1213,20203,,20331,1,0.26,0.65,0.5
1221,20301,,5000,1,0.7,1.2,0.5
1222,20301,,100,1,0.5,0.8,0.5
1223,20301,,20051,1,0.26,0.65,0.5
1226,20302,,5000,1,0.7,1.2,0.5
1227,20302,,100,1,0.5,0.8,0.5
1228,20302,,20271,1,0.26,0.65,0.5
1231,20303,,5000,1,0.7,1.2,0.5
1232,20303,,100,1,0.5,0.8,0.5
1233,20303,,20021,1,0.26,0.65,0.5
1236,20304,,5000,1,0.7,1.2,0.5
1237,20304,,100,1,0.5,0.8,0.5
1238,20304,,23541,1,0.26,0.65,0.5
1241,20401,,5000,1,0.7,1.2,0.5
1242,20401,,100,1,0.5,0.8,0.5
1243,20401,,23341,1,0.26,0.65,0.5
1246,20402,,5000,1,0.7,1.2,0.5
1247,20402,,100,1,0.5,0.8,0.5
1248,20402,,23291,1,0.26,0.65,0.5
1251,20403,,5000,1,0.7,1.2,0.5
1252,20403,,100,1,0.5,0.8,0.5
1253,20403,,20011,1,0.26,0.65,0.5
1256,20404,,5000,1,0.7,1.2,0.5
1257,20404,,100,1,0.5,0.8,0.5
1258,20404,,20601,1,0.26,0.65,0.5
1261,20501,,5000,1,0.7,1.2,0.5
1262,20501,,100,1,0.5,0.8,0.5
1263,20501,,20461,1,0.26,0.65,0.5
1266,20502,,5000,1,0.7,1.2,0.5
1267,20502,,100,1,0.5,0.8,0.5
1268,20502,,20131,1,0.26,0.65,0.5
1271,20503,,5000,1,0.7,1.2,0.5
1272,20503,,100,1,0.5,0.8,0.5
1273,20503,,20261,1,0.26,0.65,0.5
1276,20504,,5000,1,0.7,1.2,0.5
1277,20504,,100,1,0.5,0.8,0.5
1278,20504,,20281,1,0.26,0.65,0.5
1281,20505,,5000,1,0.7,1.2,0.5
1282,20505,,100,1,0.5,0.8,0.5
1283,20505,,23351,1,0.26,0.65,0.5
1286,20601,,5000,1,0.7,1.2,0.5
1287,20601,,100,1,0.5,0.8,0.5
1288,20601,,21611,1,0.26,0.65,0.5
1291,20602,,5000,1,0.7,1.2,0.5
1292,20602,,100,1,0.5,0.8,0.5
1293,20602,,20801,1,0.26,0.65,0.5
1296,20603,,5000,1,0.7,1.2,0.5
1297,20603,,100,1,0.5,0.8,0.5
1298,20603,,20571,1,0.26,0.65,0.5
1301,20604,,5000,1,0.7,1.2,0.5
1302,20604,,100,1,0.5,0.8,0.5
1303,20604,,20481,1,0.26,0.65,0.5
1306,20605,,5000,1,0.7,1.2,0.5
1307,20605,,100,1,0.5,0.8,0.5
1308,20605,,20391,1,0.26,0.65,0.5
1311,20701,,5000,1,0.7,1.2,0.5
1312,20701,,100,1,0.5,0.8,0.5
1313,20701,,20371,1,0.26,0.65,0.5
1316,20702,,5000,1,0.7,1.2,0.5
1317,20702,,100,1,0.5,0.8,0.5
1318,20702,,21441,1,0.26,0.65,0.5
1321,20703,,5000,1,0.7,1.2,0.5
1322,20703,,100,1,0.5,0.8,0.5
1323,20703,,20591,1,0.26,0.65,0.5
1326,20704,,5000,1,0.7,1.2,0.5
1327,20704,,100,1,0.5,0.8,0.5
1328,20704,,20301,1,0.26,0.65,0.5
1331,20705,,5000,1,0.7,1.2,0.5
1332,20705,,100,1,0.5,0.8,0.5
1333,20705,,21291,1,0.26,0.65,0.5
1336,20801,,5000,1,0.7,1.2,0.5
1337,20801,,100,1,0.5,0.8,0.5
1338,20801,,23501,1,0.26,0.65,0.5
1341,20802,,5000,1,0.7,1.2,0.5
1342,20802,,100,1,0.5,0.8,0.5
1343,20802,,20551,1,0.26,0.65,0.5
1346,20803,,5000,1,0.7,1.2,0.5
1347,20803,,100,1,0.5,0.8,0.5
1348,20803,,23021,1,0.26,0.65,0.5
1351,20804,,5000,1,0.7,1.2,0.5
1352,20804,,100,1,0.5,0.8,0.5
1353,20804,,22301,1,0.26,0.65,0.5
1356,20805,,5000,1,0.7,1.2,0.5
1357,20805,,100,1,0.5,0.8,0.5
1358,20805,,22871,1,0.26,0.65,0.5
1361,20901,,5000,1,0.7,1.2,0.5
1362,20901,,100,1,0.5,0.8,0.5
1363,20901,,22271,1,0.26,0.65,0.5
1366,20902,,5000,1,0.7,1.2,0.5
1367,20902,,100,1,0.5,0.8,0.5
1368,20902,,20791,1,0.26,0.65,0.5
1371,20903,,5000,1,0.7,1.2,0.5
1372,20903,,100,1,0.5,0.8,0.5
1373,20903,,20881,1,0.26,0.65,0.5
1376,20904,,5000,1,0.7,1.2,0.5
1377,20904,,100,1,0.5,0.8,0.5
1378,20904,,21861,1,0.26,0.65,0.5
1381,20905,,5000,1,0.7,1.2,0.5
1382,20905,,100,1,0.5,0.8,0.5
1383,20905,,23141,1,0.26,0.65,0.5
1386,21001,,5000,1,0.7,1.2,0.5
1387,21001,,100,1,0.5,0.8,0.5
1388,21001,,23011,1,0.26,0.65,0.5
1391,21002,,5000,1,0.7,1.2,0.5
1392,21002,,100,1,0.5,0.8,0.5
1393,21002,,23431,1,0.26,0.65,0.5
1396,21003,,5000,1,0.7,1.2,0.5
1397,21003,,100,1,0.5,0.8,0.5
1398,21003,,20631,1,0.26,0.65,0.5
1401,21004,,5000,1,0.7,1.2,0.5
1402,21004,,100,1,0.5,0.8,0.5
1403,21004,,22681,1,0.26,0.65,0.5
1406,21005,,5000,1,0.7,1.2,0.5
1407,21005,,100,1,0.5,0.8,0.5
1408,21005,,21811,1,0.26,0.65,0.5
1411,21101,,5000,1,0.7,1.2,0.5
1412,21101,,100,1,0.5,0.8,0.5
1413,21101,,23281,1,0.26,0.65,0.5
1416,21102,,5000,1,0.7,1.2,0.5
1417,21102,,100,1,0.5,0.8,0.5
1418,21102,,23471,1,0.26,0.65,0.5
1421,21103,,5000,1,0.7,1.2,0.5
1422,21103,,100,1,0.5,0.8,0.5
1423,21103,,21421,1,0.26,0.65,0.5
1426,21104,,5000,1,0.7,1.2,0.5
1427,21104,,100,1,0.5,0.8,0.5
1428,21104,,22071,1,0.26,0.65,0.5
1431,21105,,5000,1,0.7,1.2,0.5
1432,21105,,100,1,0.5,0.8,0.5
1433,21105,,21501,1,0.26,0.65,0.5
1436,21201,,5000,1,0.7,1.2,0.5
1437,21201,,100,1,0.5,0.8,0.5
1438,21201,,22631,1,0.26,0.65,0.5
1441,21202,,5000,1,0.7,1.2,0.5
1442,21202,,100,1,0.5,0.8,0.5
1443,21202,,23411,1,0.26,0.65,0.5
1446,21203,,5000,1,0.7,1.2,0.5
1447,21203,,100,1,0.5,0.8,0.5
1448,21203,,21391,1,0.26,0.65,0.5
1451,21204,,5000,1,0.7,1.2,0.5
1452,21204,,100,1,0.5,0.8,0.5
1453,21204,,22011,1,0.26,0.65,0.5
1456,21205,,5000,1,0.7,1.2,0.5
1457,21205,,100,1,0.5,0.8,0.5
1458,21205,,21071,1,0.26,0.65,0.5
1461,21301,,5000,1,0.7,1.2,0.5
1462,21301,,100,1,0.5,0.8,0.5
1463,21301,,20401,1,0.26,0.65,0.5
1466,21302,,5000,1,0.7,1.2,0.5
1467,21302,,100,1,0.5,0.8,0.5
1468,21302,,22921,1,0.26,0.65,0.5
1471,21303,,5000,1,0.7,1.2,0.5
1472,21303,,100,1,0.5,0.8,0.5
1473,21303,,21841,1,0.26,0.65,0.5
1476,21304,,5000,1,0.7,1.2,0.5
1477,21304,,100,1,0.5,0.8,0.5
1478,21304,,22891,1,0.26,0.65,0.5
1481,21305,,5000,1,0.7,1.2,0.5
1482,21305,,100,1,0.5,0.8,0.5
1483,21305,,21171,1,0.26,0.65,0.5
1486,21401,,5000,1,0.7,1.2,0.5
1487,21401,,100,1,0.5,0.8,0.5
1488,21401,,20691,1,0.26,0.65,0.5
1491,21402,,5000,1,0.7,1.2,0.5
1492,21402,,100,1,0.5,0.8,0.5
1493,21402,,21221,1,0.26,0.65,0.5
1496,21403,,5000,1,0.7,1.2,0.5
1497,21403,,100,1,0.5,0.8,0.5
1498,21403,,20261,1,0.26,0.65,0.5
1501,21404,,5000,1,0.7,1.2,0.5
1502,21404,,100,1,0.5,0.8,0.5
1503,21404,,20091,1,0.26,0.65,0.5
1506,21405,,5000,1,0.7,1.2,0.5
1507,21405,,100,1,0.5,0.8,0.5
1508,21405,,20331,1,0.26,0.65,0.5
1511,21501,,5000,1,0.7,1.2,0.5
1512,21501,,100,1,0.5,0.8,0.5
1513,21501,,20001,1,0.26,0.65,0.5
1516,21502,,5000,1,0.7,1.2,0.5
1517,21502,,100,1,0.5,0.8,0.5
1518,21502,,21291,1,0.26,0.65,0.5
1521,21503,,5000,1,0.7,1.2,0.5
1522,21503,,100,1,0.5,0.8,0.5
1523,21503,,21501,1,0.26,0.65,0.5
1526,21504,,5000,1,0.7,1.2,0.5
1527,21504,,100,1,0.5,0.8,0.5
1528,21504,,21241,1,0.26,0.65,0.5
1531,21505,,5000,1,0.7,1.2,0.5
1532,21505,,100,1,0.5,0.8,0.5
1533,21505,,21251,1,0.22,0.52,0.5
1536,21601,,5000,1,0.7,1.2,0.5
1537,21601,,100,1,0.5,0.8,0.5
1538,21601,,22871,1,0.26,0.65,0.5
1541,21602,,5000,1,0.7,1.2,0.5
1542,21602,,100,1,0.5,0.8,0.5
1543,21602,,21421,1,0.26,0.65,0.5
1546,21603,,5000,1,0.7,1.2,0.5
1547,21603,,100,1,0.5,0.8,0.5
1548,21603,,23501,1,0.26,0.65,0.5
1551,21604,,5000,1,0.7,1.2,0.5
1552,21604,,100,1,0.5,0.8,0.5
1553,21604,,21231,1,0.26,0.65,0.5
1556,21605,,5000,1,0.7,1.2,0.5
1557,21605,,100,1,0.5,0.8,0.5
1558,21605,,23021,1,0.26,0.65,0.5
1561,21701,,5000,1,0.7,1.2,0.5
1562,21701,,100,1,0.5,0.8,0.5
1563,21701,,23471,1,0.26,0.65,0.5
1566,21702,,5000,1,0.7,1.2,0.5
1567,21702,,100,1,0.5,0.8,0.5
1568,21702,,23351,1,0.26,0.65,0.5
1571,21703,,5000,1,0.7,1.2,0.5
1572,21703,,100,1,0.5,0.8,0.5
1573,21703,,23341,1,0.26,0.65,0.5
1576,21704,,5000,1,0.7,1.2,0.5
1577,21704,,100,1,0.5,0.8,0.5
1578,21704,,21171,1,0.26,0.65,0.5
1581,21705,,5000,1,0.7,1.2,0.5
1582,21705,,100,1,0.5,0.8,0.5
1583,21705,,21811,1,0.26,0.65,0.5
1586,21801,,5000,1,0.7,1.2,0.5
1587,21801,,100,1,0.5,0.8,0.5
1588,21801,,20011,1,0.26,0.65,0.5
1591,21802,,5000,1,0.7,1.2,0.5
1592,21802,,100,1,0.5,0.8,0.5
1593,21802,,20591,1,0.26,0.65,0.5
1596,21803,,5000,1,0.7,1.2,0.5
1597,21803,,100,1,0.5,0.8,0.5
1598,21803,,20051,1,0.26,0.65,0.5
1601,21804,,5000,1,0.7,1.2,0.5
1602,21804,,100,1,0.5,0.8,0.5
1603,21804,,20881,1,0.26,0.65,0.5
1606,21805,,5000,1,0.7,1.2,0.5
1607,21805,,100,1,0.5,0.8,0.5
1608,21805,,20391,1,0.26,0.65,0.5
1611,21901,,5000,1,0.7,1.2,0.5
1612,21901,,100,1,0.5,0.8,0.5
1613,21901,,20021,1,0.26,0.65,0.5
1616,21902,,5000,1,0.7,1.2,0.5
1617,21902,,100,1,0.5,0.8,0.5
1618,21902,,20571,1,0.26,0.65,0.5
1621,21903,,5000,1,0.7,1.2,0.5
1622,21903,,100,1,0.5,0.8,0.5
1623,21903,,20271,1,0.26,0.65,0.5
1626,21904,,5000,1,0.7,1.2,0.5
1627,21904,,100,1,0.5,0.8,0.5
1628,21904,,20281,1,0.26,0.65,0.5
1631,21905,,5000,1,0.7,1.2,0.5
1632,21905,,100,1,0.5,0.8,0.5
1633,21905,,20601,1,0.26,0.65,0.5
1636,22001,,5000,1,0.7,1.2,0.5
1637,22001,,100,1,0.5,0.8,0.5
1638,22001,,20221,1,0.26,0.65,0.5
1641,22002,,5000,1,0.7,1.2,0.5
1642,22002,,100,1,0.5,0.8,0.5
1643,22002,,20241,1,0.26,0.65,0.5
1646,22003,,5000,1,0.7,1.2,0.5
1647,22003,,100,1,0.5,0.8,0.5
1648,22003,,22841,1,0.26,0.65,0.5
1651,22004,,5000,1,0.7,1.2,0.5
1652,22004,,100,1,0.5,0.8,0.5
1653,22004,,22991,1,0.26,0.65,0.5
1656,22005,,5000,1,0.7,1.2,0.5
1657,22005,,100,1,0.5,0.8,0.5
1658,22005,,23591,1,0.26,0.65,0.5
1661,22101,,5000,1,0.7,1.2,0.5
1662,22101,,100,1,0.5,0.8,0.5
1663,22101,,20341,1,0.26,0.65,0.5
1666,22102,,5000,1,0.7,1.2,0.5
1667,22102,,100,1,0.5,0.8,0.5
1668,22102,,20491,1,0.26,0.65,0.5
1671,22103,,5000,1,0.7,1.2,0.5
1672,22103,,100,1,0.5,0.8,0.5
1673,22103,,21311,1,0.26,0.65,0.5
1676,22104,,5000,1,0.7,1.2,0.5
1677,22104,,100,1,0.5,0.8,0.5
1678,22104,,21801,1,0.26,0.65,0.5
1681,22105,,5000,1,0.7,1.2,0.5
1682,22105,,100,1,0.5,0.8,0.5
1683,22105,,22721,1,0.26,0.65,0.5
1686,22201,,5000,1,0.7,1.2,0.5
1687,22201,,100,1,0.5,0.8,0.5
1688,22201,,20151,1,0.26,0.65,0.5
1691,22202,,5000,1,0.7,1.2,0.5
1692,22202,,100,1,0.5,0.8,0.5
1693,22202,,22031,1,0.26,0.65,0.5
1696,22203,,5000,1,0.7,1.2,0.5
1697,22203,,100,1,0.5,0.8,0.5
1698,22203,,23001,1,0.26,0.65,0.5
1701,22204,,5000,1,0.7,1.2,0.5
1702,22204,,100,1,0.5,0.8,0.5
1703,22204,,21081,1,0.26,0.65,0.5
1706,22205,,5000,1,0.7,1.2,0.5
1707,22205,,100,1,0.5,0.8,0.5
1708,22205,,23661,1,0.26,0.65,0.5
1711,22301,,5000,1,0.7,1.2,0.5
1712,22301,,100,1,0.5,0.8,0.5
1713,22301,,23471,1,0.26,0.65,0.5
1716,22302,,5000,1,0.7,1.2,0.5
1717,22302,,100,1,0.5,0.8,0.5
1718,22302,,23351,1,0.26,0.65,0.5
1721,22303,,5000,1,0.7,1.2,0.5
1722,22303,,100,1,0.5,0.8,0.5
1723,22303,,23341,1,0.26,0.65,0.5
1726,22304,,5000,1,0.7,1.2,0.5
1727,22304,,100,1,0.5,0.8,0.5
1728,22304,,21171,1,0.26,0.65,0.5
1731,22305,,5000,1,0.7,1.2,0.5
1732,22305,,100,1,0.5,0.8,0.5
1733,22305,,21811,1,0.26,0.65,0.5
1736,22401,,5000,1,0.7,1.2,0.5
1737,22401,,100,1,0.5,0.8,0.5
1738,22401,,20011,1,0.26,0.65,0.5
1741,22402,,5000,1,0.7,1.2,0.5
1742,22402,,100,1,0.5,0.8,0.5
1743,22402,,20591,1,0.26,0.65,0.5
1746,22403,,5000,1,0.7,1.2,0.5
1747,22403,,100,1,0.5,0.8,0.5
1748,22403,,20051,1,0.26,0.65,0.5
1751,22404,,5000,1,0.7,1.2,0.5
1752,22404,,100,1,0.5,0.8,0.5
1753,22404,,20881,1,0.26,0.65,0.5
1756,22405,,5000,1,0.7,1.2,0.5
1757,22405,,100,1,0.5,0.8,0.5
1758,22405,,20391,1,0.26,0.65,0.5
1759,22501,,5000,1,0.7,1.2,0.5
1760,22501,,100,1,0.5,0.8,0.5
1761,22501,,20021,1,0.26,0.65,0.5
1762,22502,,5000,1,0.7,1.2,0.5
1763,22502,,100,1,0.5,0.8,0.5
1764,22502,,20571,1,0.26,0.65,0.5
1765,22503,,5000,1,0.7,1.2,0.5
1766,22503,,100,1,0.5,0.8,0.5
1767,22503,,20271,1,0.26,0.65,0.5
1768,22504,,5000,1,0.7,1.2,0.5
1769,22504,,100,1,0.5,0.8,0.5
1770,22504,,20281,1,0.26,0.65,0.5
1771,22505,,5000,1,0.7,1.2,0.5
1772,22505,,100,1,0.5,0.8,0.5
1773,22505,,20601,1,0.26,0.65,0.5
1774,22601,,5000,1,0.7,1.2,0.5
1775,22601,,100,1,0.5,0.8,0.5
1776,22601,,20221,1,0.26,0.65,0.5
1777,22602,,5000,1,0.7,1.2,0.5
1778,22602,,100,1,0.5,0.8,0.5
1779,22602,,20241,1,0.26,0.65,0.5
1780,22603,,5000,1,0.7,1.2,0.5
1781,22603,,100,1,0.5,0.8,0.5
1782,22603,,22841,1,0.26,0.65,0.5
1783,22604,,5000,1,0.7,1.2,0.5
1784,22604,,100,1,0.5,0.8,0.5
1785,22604,,22991,1,0.26,0.65,0.5
1786,22605,,5000,1,0.7,1.2,0.5
1787,22605,,100,1,0.5,0.8,0.5
1788,22605,,23591,1,0.26,0.65,0.5
1789,22701,,5000,1,0.7,1.2,0.5
1790,22701,,100,1,0.5,0.8,0.5
1791,22701,,20341,1,0.26,0.65,0.5
1792,22702,,5000,1,0.7,1.2,0.5
1793,22702,,100,1,0.5,0.8,0.5
1794,22702,,20491,1,0.26,0.65,0.5
1795,22703,,5000,1,0.7,1.2,0.5
1796,22703,,100,1,0.5,0.8,0.5
1797,22703,,21311,1,0.26,0.65,0.5
1798,22704,,5000,1,0.7,1.2,0.5
1799,22704,,100,1,0.5,0.8,0.5
1800,22704,,21801,1,0.26,0.65,0.5
1801,22705,,5000,1,0.7,1.2,0.5
1802,22705,,100,1,0.5,0.8,0.5
1803,22705,,22721,1,0.26,0.65,0.5
1804,22801,,5000,1,0.7,1.2,0.5
1805,22801,,100,1,0.5,0.8,0.5
1806,22801,,20151,1,0.26,0.65,0.5
1807,22802,,5000,1,0.7,1.2,0.5
1808,22802,,100,1,0.5,0.8,0.5
1809,22802,,22031,1,0.26,0.65,0.5
1810,22803,,5000,1,0.7,1.2,0.5
1811,22803,,100,1,0.5,0.8,0.5
1812,22803,,23001,1,0.26,0.65,0.5
1813,22804,,5000,1,0.7,1.2,0.5
1814,22804,,100,1,0.5,0.8,0.5
1815,22804,,21081,1,0.26,0.65,0.5
1816,22805,,5000,1,0.7,1.2,0.5
1817,22805,,100,1,0.5,0.8,0.5
1818,22805,,23661,1,0.26,0.65,0.5
1819,22901,,5000,1,0.7,1.2,0.5
1820,22901,,100,1,0.5,0.8,0.5
1821,22901,,20011,1,0.26,0.65,0.5
1822,22902,,5000,1,0.7,1.2,0.5
1823,22902,,100,1,0.5,0.8,0.5
1824,22902,,20591,1,0.26,0.65,0.5
1825,22903,,5000,1,0.7,1.2,0.5
1826,22903,,100,1,0.5,0.8,0.5
1827,22903,,20051,1,0.26,0.65,0.5
1828,22904,,5000,1,0.7,1.2,0.5
1829,22904,,100,1,0.5,0.8,0.5
1830,22904,,20881,1,0.26,0.65,0.5
1831,22905,,5000,1,0.7,1.2,0.5
1832,22905,,100,1,0.5,0.8,0.5
1833,22905,,20391,1,0.26,0.65,0.5
1834,23001,,5000,1,0.7,1.2,0.5
1835,23001,,100,1,0.5,0.8,0.5
1836,23001,,20021,1,0.26,0.65,0.5
1837,23002,,5000,1,0.7,1.2,0.5
1838,23002,,100,1,0.5,0.8,0.5
1839,23002,,20571,1,0.26,0.65,0.5
1840,23003,,5000,1,0.7,1.2,0.5
1841,23003,,100,1,0.5,0.8,0.5
1842,23003,,20271,1,0.26,0.65,0.5
1843,23004,,5000,1,0.7,1.2,0.5
1844,23004,,100,1,0.5,0.8,0.5
1845,23004,,20281,1,0.26,0.65,0.5
1846,23005,,5000,1,0.7,1.2,0.5
1847,23005,,100,1,0.5,0.8,0.5
1848,23005,,20601,1,0.26,0.65,0.5
1849,23101,,5000,1,0.7,1.2,0.5
1850,23101,,100,1,0.5,0.8,0.5
1851,23101,,20221,1,0.26,0.65,0.5
1852,23102,,5000,1,0.7,1.2,0.5
1853,23102,,100,1,0.5,0.8,0.5
1854,23102,,20241,1,0.26,0.65,0.5
1855,23103,,5000,1,0.7,1.2,0.5
1856,23103,,100,1,0.5,0.8,0.5
1857,23103,,22841,1,0.26,0.65,0.5
1858,23104,,5000,1,0.7,1.2,0.5
1859,23104,,100,1,0.5,0.8,0.5
1860,23104,,22991,1,0.26,0.65,0.5
1861,23105,,5000,1,0.7,1.2,0.5
1862,23105,,100,1,0.5,0.8,0.5
1863,23105,,23591,1,0.26,0.65,0.5
1864,23201,,5000,1,0.7,1.2,0.5
1865,23201,,100,1,0.5,0.8,0.5
1866,23201,,20341,1,0.26,0.65,0.5
1867,23202,,5000,1,0.7,1.2,0.5
1868,23202,,100,1,0.5,0.8,0.5
1869,23202,,20491,1,0.26,0.65,0.5
1870,23203,,5000,1,0.7,1.2,0.5
1871,23203,,100,1,0.5,0.8,0.5
1872,23203,,21311,1,0.26,0.65,0.5
1873,23204,,5000,1,0.7,1.2,0.5
1874,23204,,100,1,0.5,0.8,0.5
1875,23204,,21801,1,0.26,0.65,0.5
1876,23205,,5000,1,0.7,1.2,0.5
1877,23205,,100,1,0.5,0.8,0.5
1878,23205,,22721,1,0.26,0.65,0.5
1879,23301,,5000,1,0.7,1.2,0.5
1880,23301,,100,1,0.5,0.8,0.5
1881,23301,,20151,1,0.26,0.65,0.5
1882,23302,,5000,1,0.7,1.2,0.5
1883,23302,,100,1,0.5,0.8,0.5
1884,23302,,22031,1,0.26,0.65,0.5
1885,23303,,5000,1,0.7,1.2,0.5
1886,23303,,100,1,0.5,0.8,0.5
1887,23303,,23001,1,0.26,0.65,0.5
1888,23304,,5000,1,0.7,1.2,0.5
1889,23304,,100,1,0.5,0.8,0.5
1890,23304,,21081,1,0.26,0.65,0.5
1891,23305,,5000,1,0.7,1.2,0.5
1892,23305,,100,1,0.5,0.8,0.5
1893,23305,,23661,1,0.26,0.65,0.5
1894,23401,,5000,1,0.7,1.2,0.5
1895,23401,,100,1,0.5,0.8,0.5
1896,23401,,23471,1,0.26,0.65,0.5
1897,23402,,5000,1,0.7,1.2,0.5
1898,23402,,100,1,0.5,0.8,0.5
1899,23402,,23351,1,0.26,0.65,0.5
1900,23403,,5000,1,0.7,1.2,0.5
1901,23403,,100,1,0.5,0.8,0.5
1902,23403,,23341,1,0.26,0.65,0.5
1903,23404,,5000,1,0.7,1.2,0.5
1904,23404,,100,1,0.5,0.8,0.5
1905,23404,,21171,1,0.26,0.65,0.5
1906,23405,,5000,1,0.7,1.2,0.5
1907,23405,,100,1,0.5,0.8,0.5
1908,23405,,21811,1,0.26,0.65,0.5
1909,23501,,5000,1,0.7,1.2,0.5
1910,23501,,100,1,0.5,0.8,0.5
1911,23501,,20011,1,0.26,0.65,0.5
1912,23502,,5000,1,0.7,1.2,0.5
1913,23502,,100,1,0.5,0.8,0.5
1914,23502,,20591,1,0.26,0.65,0.5
1915,23503,,5000,1,0.7,1.2,0.5
1916,23503,,100,1,0.5,0.8,0.5
1917,23503,,20051,1,0.26,0.65,0.5
1918,23504,,5000,1,0.7,1.2,0.5
1919,23504,,100,1,0.5,0.8,0.5
1920,23504,,20881,1,0.26,0.65,0.5
1921,23505,,5000,1,0.7,1.2,0.5
1922,23505,,100,1,0.5,0.8,0.5
1923,23505,,20391,1,0.26,0.65,0.5
1924,23601,,5000,1,0.7,1.2,0.5
1925,23601,,100,1,0.5,0.8,0.5
1926,23601,,20021,1,0.26,0.65,0.5
1927,23602,,5000,1,0.7,1.2,0.5
1928,23602,,100,1,0.5,0.8,0.5
1929,23602,,20571,1,0.26,0.65,0.5
1930,23603,,5000,1,0.7,1.2,0.5
1931,23603,,100,1,0.5,0.8,0.5
1932,23603,,20271,1,0.26,0.65,0.5
1933,23604,,5000,1,0.7,1.2,0.5
1934,23604,,100,1,0.5,0.8,0.5
1935,23604,,20281,1,0.26,0.65,0.5
1936,23605,,5000,1,0.7,1.2,0.5
1937,23605,,100,1,0.5,0.8,0.5
1938,23605,,20601,1,0.26,0.65,0.5
1939,23701,,5000,1,0.7,1.2,0.5
1940,23701,,100,1,0.5,0.8,0.5
1941,23701,,20221,1,0.26,0.65,0.5
1942,23702,,5000,1,0.7,1.2,0.5
1943,23702,,100,1,0.5,0.8,0.5
1944,23702,,20241,1,0.26,0.65,0.5
1945,23703,,5000,1,0.7,1.2,0.5
1946,23703,,100,1,0.5,0.8,0.5
1947,23703,,22841,1,0.26,0.65,0.5
1948,23704,,5000,1,0.7,1.2,0.5
1949,23704,,100,1,0.5,0.8,0.5
1950,23704,,22991,1,0.26,0.65,0.5
1951,23705,,5000,1,0.7,1.2,0.5
1952,23705,,100,1,0.5,0.8,0.5
1953,23705,,23591,1,0.26,0.65,0.5
1954,23801,,5000,1,0.7,1.2,0.5
1955,23801,,100,1,0.5,0.8,0.5
1956,23801,,20341,1,0.26,0.65,0.5
1957,23802,,5000,1,0.7,1.2,0.5
1958,23802,,100,1,0.5,0.8,0.5
1959,23802,,20491,1,0.26,0.65,0.5
1960,23803,,5000,1,0.7,1.2,0.5
1961,23803,,100,1,0.5,0.8,0.5
1962,23803,,21311,1,0.26,0.65,0.5
1963,23804,,5000,1,0.7,1.2,0.5
1964,23804,,100,1,0.5,0.8,0.5
1965,23804,,21801,1,0.26,0.65,0.5
