变量名,drawType,_comment,drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
11601,limit_up_gem_rmb10_2372,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{8101=4;8102=2;8103=1;8017=2;8105=1},50,{8101=4;8102=3;8103=1;8017=1;8105=1},50,{8101=3;8102=3;8103=1;8017=2;8105=1},50,{},0,{},0,{},0,{},0
11602,limit_up_gem_rmb10_2372,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11603,limit_up_gem_rmb10_2372,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11604,limit_up_gem_rmb10_2372,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{8101=4;8102=2;8103=1;8017=2;8104=1},50,{8101=4;8102=3;8103=1;8017=1;8104=1},50,{8101=3;8102=3;8103=1;8017=2;8104=1},50,{},0,{},0,{},0,{},0
11605,limit_up_gem_rmb10_2372,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11606,limit_up_gem_rmb10_2372,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8103=1;8102=2;8017=2;8101=5},100,{8103=1;8102=1;8017=2;8101=6},50,{8103=1;8102=3;8017=1;8101=5},50,{8103=1;8102=4;8017=1;8101=4},50,{8103=2;8102=2;8017=2;8101=4},100,{8103=2;8102=1;8017=2;8101=5},50,{8103=2;8102=3;8017=1;8101=4},50,{8103=2;8102=2;8017=1;8101=5},50,{},0,{},0
11701,limit_up_gem_rmb1_2472,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8205=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11702,limit_up_gem_rmb1_2472,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11703,limit_up_gem_rmb1_2472,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11704,limit_up_gem_rmb1_2472,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11705,limit_up_gem_rmb1_2472,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8203=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11706,limit_up_gem_rmb1_2472,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8201=1},57,{8202=1},22,{8203=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
11801,limit_up_gem_rmb10_2472,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{8205=1;8203=1;8202=2;8017=2;8201=4},50,{8205=1;8203=1;8202=3;8017=1;8201=4},50,{8205=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
11802,limit_up_gem_rmb10_2472,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11803,limit_up_gem_rmb10_2472,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11804,limit_up_gem_rmb10_2472,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{8204=1;8203=1;8202=2;8017=2;8201=4},50,{8204=1;8203=1;8202=3;8017=1;8201=4},50,{8204=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
11805,limit_up_gem_rmb10_2472,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11806,limit_up_gem_rmb10_2472,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8202=2;8201=5;8017=2;8203=1},100,{8202=1;8201=6;8017=2;8203=1},50,{8202=3;8201=5;8017=1;8203=1},50,{8202=4;8201=4;8017=1;8203=1},50,{8202=2;8201=4;8017=2;8203=2},100,{8202=1;8201=5;8017=2;8203=2},50,{8202=3;8201=4;8017=1;8203=2},50,{8202=2;8201=5;8017=1;8203=2},50,{},0,{},0
11901,limit_up_gem_rmb1_2572,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8305=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11902,limit_up_gem_rmb1_2572,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11903,limit_up_gem_rmb1_2572,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11904,limit_up_gem_rmb1_2572,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11905,limit_up_gem_rmb1_2572,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8303=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
11906,limit_up_gem_rmb1_2572,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8301=1},57,{8302=1},22,{8303=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
12001,limit_up_gem_rmb10_2572,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{8305=1;8303=1;8302=2;8017=2;8301=4},50,{8305=1;8303=1;8302=3;8017=1;8301=4},50,{8305=1;8303=1;8302=3;8017=2;8301=3},50,{},0,{},0,{},0,{},0
12002,limit_up_gem_rmb10_2572,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12003,limit_up_gem_rmb10_2572,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12004,limit_up_gem_rmb10_2572,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8302=2;8304=1;8017=2;8301=5},100,{8302=3;8304=1;8017=2;8301=4},100,{8302=3;8304=1;8017=1;8301=5},100,{8304=1;8303=1;8302=2;8017=2;8301=4},50,{8304=1;8303=1;8302=3;8017=1;8301=4},50,{8304=1;8303=1;8302=3;8017=2;8301=3},50,{},0,{},0,{},0,{},0
12005,limit_up_gem_rmb10_2572,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8302=2;8304=1;8017=2;8301=5},100,{8302=3;8304=1;8017=2;8301=4},100,{8302=3;8304=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12006,limit_up_gem_rmb10_2572,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8302=2;8303=1;8017=2;8301=5},100,{8302=1;8303=1;8017=2;8301=6},50,{8302=3;8303=1;8017=1;8301=5},50,{8302=4;8303=1;8017=1;8301=4},50,{8302=2;8303=2;8017=2;8301=4},100,{8302=1;8303=2;8017=2;8301=5},50,{8302=3;8303=2;8017=1;8301=4},50,{8302=2;8303=2;8017=1;8301=5},50,{},0,{},0
12101,limit_up_gem_rmb1_2672,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12102,limit_up_gem_rmb1_2672,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12103,limit_up_gem_rmb1_2672,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12104,limit_up_gem_rmb1_2672,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12105,limit_up_gem_rmb1_2672,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8103=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12106,limit_up_gem_rmb1_2672,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8101=1},57,{8102=1},22,{8103=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
12201,limit_up_gem_rmb10_2672,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{8101=4;8102=2;8103=1;8017=2;8105=1},50,{8101=4;8102=3;8103=1;8017=1;8105=1},50,{8101=3;8102=3;8103=1;8017=2;8105=1},50,{},0,{},0,{},0,{},0
12202,limit_up_gem_rmb10_2672,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12203,limit_up_gem_rmb10_2672,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12204,limit_up_gem_rmb10_2672,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{8101=4;8102=2;8103=1;8017=2;8104=1},50,{8101=4;8102=3;8103=1;8017=1;8104=1},50,{8101=3;8102=3;8103=1;8017=2;8104=1},50,{},0,{},0,{},0,{},0
12205,limit_up_gem_rmb10_2672,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12206,limit_up_gem_rmb10_2672,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8103=1;8102=2;8017=2;8101=5},100,{8103=1;8102=1;8017=2;8101=6},50,{8103=1;8102=3;8017=1;8101=5},50,{8103=1;8102=4;8017=1;8101=4},50,{8103=2;8102=2;8017=2;8101=4},100,{8103=2;8102=1;8017=2;8101=5},50,{8103=2;8102=3;8017=1;8101=4},50,{8103=2;8102=2;8017=1;8101=5},50,{},0,{},0
12301,limit_up_gem_rmb1_2752,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8205=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12302,limit_up_gem_rmb1_2752,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12303,limit_up_gem_rmb1_2752,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12304,limit_up_gem_rmb1_2752,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12305,limit_up_gem_rmb1_2752,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8203=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12306,limit_up_gem_rmb1_2752,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8201=1},57,{8202=1},22,{8203=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
12401,limit_up_gem_rmb10_2752,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{8205=1;8203=1;8202=2;8017=2;8201=4},50,{8205=1;8203=1;8202=3;8017=1;8201=4},50,{8205=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
12402,limit_up_gem_rmb10_2752,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12403,limit_up_gem_rmb10_2752,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12404,limit_up_gem_rmb10_2752,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{8204=1;8203=1;8202=2;8017=2;8201=4},50,{8204=1;8203=1;8202=3;8017=1;8201=4},50,{8204=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
12405,limit_up_gem_rmb10_2752,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12406,limit_up_gem_rmb10_2752,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8202=2;8201=5;8017=2;8203=1},100,{8202=1;8201=6;8017=2;8203=1},50,{8202=3;8201=5;8017=1;8203=1},50,{8202=4;8201=4;8017=1;8203=1},50,{8202=2;8201=4;8017=2;8203=2},100,{8202=1;8201=5;8017=2;8203=2},50,{8202=3;8201=4;8017=1;8203=2},50,{8202=2;8201=5;8017=1;8203=2},50,{},0,{},0
12501,limit_up_gem_rmb1_2852,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8305=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12502,limit_up_gem_rmb1_2852,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12503,limit_up_gem_rmb1_2852,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12504,limit_up_gem_rmb1_2852,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12505,limit_up_gem_rmb1_2852,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8303=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12506,limit_up_gem_rmb1_2852,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8301=1},57,{8302=1},22,{8303=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
12601,limit_up_gem_rmb10_2852,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{8305=1;8303=1;8302=2;8017=2;8301=4},50,{8305=1;8303=1;8302=3;8017=1;8301=4},50,{8305=1;8303=1;8302=3;8017=2;8301=3},50,{},0,{},0,{},0,{},0
12602,limit_up_gem_rmb10_2852,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12603,limit_up_gem_rmb10_2852,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12604,limit_up_gem_rmb10_2852,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8302=2;8304=1;8017=2;8301=5},100,{8302=3;8304=1;8017=2;8301=4},100,{8302=3;8304=1;8017=1;8301=5},100,{8304=1;8303=1;8302=2;8017=2;8301=4},50,{8304=1;8303=1;8302=3;8017=1;8301=4},50,{8304=1;8303=1;8302=3;8017=2;8301=3},50,{},0,{},0,{},0,{},0
12605,limit_up_gem_rmb10_2852,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8302=2;8304=1;8017=2;8301=5},100,{8302=3;8304=1;8017=2;8301=4},100,{8302=3;8304=1;8017=1;8301=5},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12606,limit_up_gem_rmb10_2852,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8302=2;8303=1;8017=2;8301=5},100,{8302=1;8303=1;8017=2;8301=6},50,{8302=3;8303=1;8017=1;8301=5},50,{8302=4;8303=1;8017=1;8301=4},50,{8302=2;8303=2;8017=2;8301=4},100,{8302=1;8303=2;8017=2;8301=5},50,{8302=3;8303=2;8017=1;8301=4},50,{8302=2;8303=2;8017=1;8301=5},50,{},0,{},0
12701,limit_up_gem_rmb1_2942,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12702,limit_up_gem_rmb1_2942,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12703,limit_up_gem_rmb1_2942,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12704,limit_up_gem_rmb1_2942,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12705,limit_up_gem_rmb1_2942,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8103=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12706,limit_up_gem_rmb1_2942,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8101=1},57,{8102=1},22,{8103=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
12801,limit_up_gem_rmb10_2942,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{8101=4;8102=2;8103=1;8017=2;8105=1},50,{8101=4;8102=3;8103=1;8017=1;8105=1},50,{8101=3;8102=3;8103=1;8017=2;8105=1},50,{},0,{},0,{},0,{},0
12802,limit_up_gem_rmb10_2942,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12803,limit_up_gem_rmb10_2942,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8105=1},100,{8101=4;8102=3;8017=2;8105=1},100,{8101=5;8102=3;8017=1;8105=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12804,limit_up_gem_rmb10_2942,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{8101=4;8102=2;8103=1;8017=2;8104=1},50,{8101=4;8102=3;8103=1;8017=1;8104=1},50,{8101=3;8102=3;8103=1;8017=2;8104=1},50,{},0,{},0,{},0,{},0
12805,limit_up_gem_rmb10_2942,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8101=5;8102=2;8017=2;8104=1},100,{8101=4;8102=3;8017=2;8104=1},100,{8101=5;8102=3;8017=1;8104=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12806,limit_up_gem_rmb10_2942,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8103=1;8102=2;8017=2;8101=5},100,{8103=1;8102=1;8017=2;8101=6},50,{8103=1;8102=3;8017=1;8101=5},50,{8103=1;8102=4;8017=1;8101=4},50,{8103=2;8102=2;8017=2;8101=4},100,{8103=2;8102=1;8017=2;8101=5},50,{8103=2;8102=3;8017=1;8101=4},50,{8103=2;8102=2;8017=1;8101=5},50,{},0,{},0
12901,limit_up_gem_rmb1_3022,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8205=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12902,limit_up_gem_rmb1_3022,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12903,limit_up_gem_rmb1_3022,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12904,limit_up_gem_rmb1_3022,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8204=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12905,limit_up_gem_rmb1_3022,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8203=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
12906,limit_up_gem_rmb1_3022,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8201=1},57,{8202=1},22,{8203=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
13001,limit_up_gem_rmb10_3022,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{8205=1;8203=1;8202=2;8017=2;8201=4},50,{8205=1;8203=1;8202=3;8017=1;8201=4},50,{8205=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
13002,limit_up_gem_rmb10_3022,,1,6,0.05,0.45,1,6,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13003,limit_up_gem_rmb10_3022,,1,1,0.3,0.4,1,1,0,0.01,0.2,30,50,{8205=1;8201=5;8017=2;8202=2},100,{8205=1;8201=4;8017=2;8202=3},100,{8205=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13004,limit_up_gem_rmb10_3022,,1,1,0.05,0.45,0,1,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{8204=1;8203=1;8202=2;8017=2;8201=4},50,{8204=1;8203=1;8202=3;8017=1;8201=4},50,{8204=1;8203=1;8202=3;8017=2;8201=3},50,{},0,{},0,{},0,{},0
13005,limit_up_gem_rmb10_3022,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8204=1;8201=5;8017=2;8202=2},100,{8204=1;8201=4;8017=2;8202=3},100,{8204=1;8201=5;8017=1;8202=3},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13006,limit_up_gem_rmb10_3022,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8202=2;8201=5;8017=2;8203=1},100,{8202=1;8201=6;8017=2;8203=1},50,{8202=3;8201=5;8017=1;8203=1},50,{8202=4;8201=4;8017=1;8203=1},50,{8202=2;8201=4;8017=2;8203=2},100,{8202=1;8201=5;8017=2;8203=2},50,{8202=3;8201=4;8017=1;8203=2},50,{8202=2;8201=5;8017=1;8203=2},50,{},0,{},0
13101,limit_up_gem_rmb1_3112,,1,60,0.0045,0.0102,0,60,0,0.01,0.2,30,50,{8305=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13102,limit_up_gem_rmb1_3112,,1,40,0.02,0.08,1,40,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13103,limit_up_gem_rmb1_3112,,1,20,0.015,0.025,0,20,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13104,limit_up_gem_rmb1_3112,,1,10,0.06,0.14,1,10,0,0.01,0.2,30,50,{8304=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13105,limit_up_gem_rmb1_3112,,3,1,0,0,1,0,0,0.01,0.2,30,50,{8303=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
13106,limit_up_gem_rmb1_3112,,0,2,0,0,0,0,0,0.01,0.2,30,50,{8301=1},57,{8302=1},22,{8303=1},8,{8017=1},13,{},0,{},0,{},0,{},0,{},0,{},0
13201,limit_up_gem_rmb10_3112,,1,11,0.054,0.113,0,10,0,0.01,0.2,30,50,{8302=2;8305=1;8017=2;8301=5},100,{8302=3;8305=1;8017=2;8301=4},100,{8302=3;8305=1;8017=1;8301=5},100,{8305=1;8303=1;8302=2;8017=2;8301=4},50,{8305=1;8303=1;8302=3;8017=1;8301=4},50,{8305=1;8303=1;8302=3;8017=2;8301=3},50,{},0,{},0,{},0,{},0
