变量名,levelStart,levelEnd,group,res,boss,monsters,weight,backGround
默认值,1,100,0,"""""",<>,,10,stage/ytly.csv
ID,等级下限（大于等于）,等级上限（小于）,怪物组,卡面资源,boss显示项,怪物IDs(cardsID),随机权重,背景地图
1243,1,100,3,config/item/icon_3ttdc3.png,<691>,<1;3303;1863;2302;691;3431>,10,stage/ytly.csv
1244,1,100,3,config/item/icon_3ttdc3.png,<1312>,<691;3002;1393;461;1312;3141>,10,stage/ytly.csv
1245,1,100,3,config/item/icon_3ttdc3.png,<2073>,<3432;782;3021;3003;2073;273>,10,stage/ytly.csv
1246,1,100,3,config/item/icon_3ttdc3.png,<273>,<472;263;2632;1811;273;1443>,10,stage/ytly.csv
1247,1,100,3,config/item/icon_3ttdc3.png,<1253>,<602;2482;602;2482;1253;272>,10,stage/ytly.csv
1248,1,100,3,config/item/icon_3ttdc3.png,<13>,<2633;2481;1391;262;13;803>,10,stage/ytly.csv
1249,1,100,3,config/item/icon_3ttdc3.png,<13>,<721;2013;3511;52;13;3303>,10,stage/ytly.csv
1250,1,100,3,config/item/icon_3ttdc3.png,<3353>,<2873;261;3631;741;3353;1251>,10,stage/ytly.csv
1251,1,100,3,config/item/icon_3ttdc3.png,<461>,<782;2593;3431;3411;461;3003>,10,stage/ytly.csv
1252,1,100,3,config/item/icon_3ttdc3.png,<481>,<3411;803;2013;1422;481;592>,10,stage/ytly.csv
1253,1,100,3,config/item/icon_3ttdc3.png,<263>,<3283;3021;23;13;263;461>,10,stage/ytly.csv
1254,1,100,3,config/item/icon_3ttdc3.png,<3281>,<1241;2;1612;1251;3281;2871>,10,stage/ytly.csv
1255,1,100,3,config/item/icon_3ttdc3.png,<1081>,<2722;91;1252;283;1081;1502>,10,stage/ytly.csv
1256,1,100,3,config/item/icon_3ttdc3.png,<2631>,<783;3501;1443;2924;2631;263>,10,stage/ytly.csv
1257,1,100,3,config/item/icon_3ttdc3.png,<551>,<2723;481;1312;571;551;2821>,10,stage/ytly.csv
1258,1,100,3,config/item/icon_3ttdc3.png,<603>,<1861;2272;1292;464;603;482>,10,stage/ytly.csv
1259,1,100,3,config/item/icon_3ttdc3.png,<2962>,<2302;481;3351;3142;2962;2301>,10,stage/ytly.csv
1260,1,100,3,config/item/icon_3ttdc3.png,<3631>,<2923;3291;793;2272;3631;1082>,10,stage/ytly.csv
1261,1,100,3,config/item/icon_3ttdc3.png,<1841>,<2873;333;3432;2073;1841;301>,10,stage/ytly.csv
1262,1,100,3,config/item/icon_3ttdc3.png,<3012>,<1861;591;3502;1293;3012;3>,10,stage/ytly.csv
1263,1,100,3,config/item/icon_3ttdc3.png,<2922>,<271;1241;803;2871;2922;261>,10,stage/ytly.csv
1264,1,100,3,config/item/icon_3ttdc3.png,<3>,<2591;393;1392;472;3;3341>,10,stage/ytly.csv
1265,1,100,3,config/item/icon_3ttdc3.png,<3342>,<2871;1501;13;371;3342;1292>,10,stage/ytly.csv
1266,1,100,3,config/item/icon_3ttdc3.png,<263>,<552;3292;2;2721;263;802>,10,stage/ytly.csv
1267,1,100,3,config/item/icon_3ttdc3.png,<2821>,<1241;3002;601;2071;2821;2722>,10,stage/ytly.csv
1268,1,100,3,config/item/icon_3ttdc3.png,<2633>,<372;481;2272;331;2633;1503>,10,stage/ytly.csv
1269,1,100,3,config/item/icon_3ttdc3.png,<261>,<1423;2871;1291;1252;261;753>,10,stage/ytly.csv
1270,1,100,3,config/item/icon_3ttdc3.png,<331>,<572;1171;1312;571;331;1071>,10,stage/ytly.csv
1271,1,100,3,config/item/icon_3ttdc3.png,<471>,<3301;603;3281;91;471;2631>,10,stage/ytly.csv
1272,1,100,3,config/item/icon_3ttdc3.png,<51>,<3342;2631;1292;2;51;1313>,10,stage/ytly.csv
1273,1,100,3,config/item/icon_3ttdc3.png,<1171>,<1392;471;1863;781;1171;12>,10,stage/ytly.csv
1274,1,100,3,config/item/icon_3ttdc3.png,<1863>,<91;1081;262;3281;1863;11>,10,stage/ytly.csv
1275,1,100,3,config/item/icon_3ttdc3.png,<1862>,<282;602;372;1313;1862;332>,10,stage/ytly.csv
1276,1,100,3,config/item/icon_3ttdc3.png,<2483>,<2271;3143;481;2682;2483;3472>,10,stage/ytly.csv
1277,1,100,3,config/item/icon_3ttdc3.png,<3412>,<2011;283;1312;2302;3412;631>,10,stage/ytly.csv
1278,1,100,3,config/item/icon_3ttdc3.png,<23>,<2073;3431;3303;2873;23;793>,10,stage/ytly.csv
1279,1,100,3,config/item/icon_3ttdc3.png,<263>,<1231;2873;1612;721;263;272>,10,stage/ytly.csv
1280,1,100,3,config/item/icon_3ttdc3.png,<2302>,<721;1082;2821;2592;2302;2963>,10,stage/ytly.csv
1281,1,100,3,config/item/icon_3ttdc3.png,<2302>,<2482;882;3301;3292;2302;883>,10,stage/ytly.csv
1282,1,100,3,config/item/icon_3ttdc3.png,<1171>,<3293;1441;2681;282;1171;491>,10,stage/ytly.csv
1283,1,100,3,config/item/icon_3ttdc3.png,<1312>,<2633;3353;552;3003;1312;3341>,10,stage/ytly.csv
1284,1,100,3,config/item/icon_3ttdc3.png,<332>,<333;3472;3001;2681;332;3283>,10,stage/ytly.csv
1285,1,100,3,config/item/icon_3ttdc3.png,<3292>,<753;2723;753;21;3292;3472>,10,stage/ytly.csv
1286,1,100,3,config/item/icon_3ttdc3.png,<1422>,<691;464;491;301;1422;13>,10,stage/ytly.csv
1287,1,100,3,config/item/icon_3ttdc3.png,<591>,<3291;2072;3501;3302;591;2922>,10,stage/ytly.csv
1288,1,100,3,config/item/icon_3ttdc3.png,<731>,<3342;1443;3301;2072;731;1394>,10,stage/ytly.csv
1289,1,100,3,config/item/icon_3ttdc3.png,<1812>,<3303;1081;2961;3411;1812;282>,10,stage/ytly.csv
1290,1,100,3,config/item/icon_3ttdc3.png,<1423>,<2924;471;1;3502;1423;2611>,10,stage/ytly.csv
1291,1,100,3,config/item/icon_3ttdc3.png,<2011>,<51;1394;1313;1292;2011;1611>,10,stage/ytly.csv
1292,1,100,3,config/item/icon_3ttdc3.png,<2012>,<1253;1292;3631;3353;2012;2301>,10,stage/ytly.csv
1293,1,100,3,config/item/icon_3ttdc3.png,<333>,<1252;3413;791;2963;333;803>,10,stage/ytly.csv
1294,1,100,3,config/item/icon_3ttdc3.png,<302>,<1503;2591;2073;3502;302;2821>,10,stage/ytly.csv
1295,1,100,3,config/item/icon_3ttdc3.png,<1071>,<2723;1241;631;2923;1071;391>,10,stage/ytly.csv
1296,1,100,3,config/item/icon_3ttdc3.png,<601>,<2871;3353;271;1813;601;2612>,10,stage/ytly.csv
1297,1,100,3,config/item/icon_3ttdc3.png,<12>,<2;1172;3413;1812;12;1862>,10,stage/ytly.csv
1298,1,100,3,config/item/icon_3ttdc3.png,<1862>,<2924;3011;603;2301;1862;1861>,10,stage/ytly.csv
1299,1,100,3,config/item/icon_3ttdc3.png,<3292>,<2723;91;332;12;3292;3011>,10,stage/ytly.csv
1300,1,100,3,config/item/icon_3ttdc3.png,<882>,<3432;781;393;1171;882;783>,10,stage/ytly.csv
1301,1,100,3,config/item/icon_3ttdc3.png,<3342>,<91;2871;2012;3353;3342;2821>,10,stage/ytly.csv
1302,1,100,3,config/item/icon_3ttdc3.png,<464>,<2073;1422;1862;3291;464;3413>,10,stage/ytly.csv
1303,1,100,3,config/item/icon_3ttdc3.png,<464>,<721;2632;261;1862;464;2723>,10,stage/ytly.csv
1304,1,100,3,config/item/icon_3ttdc3.png,<281>,<3411;272;3412;1;281;2962>,10,stage/ytly.csv
1305,1,100,3,config/item/icon_3ttdc3.png,<3002>,<602;2;3542;3012;3002;2681>,10,stage/ytly.csv
1306,1,100,3,config/item/icon_3ttdc3.png,<2301>,<53;2072;281;593;2301;392>,10,stage/ytly.csv
1307,1,100,3,config/item/icon_3ttdc3.png,<1172>,<1394;881;3352;2631;1172;372>,10,stage/ytly.csv
1308,1,100,3,config/item/icon_3ttdc3.png,<2073>,<2821;472;1292;262;2073;3282>,10,stage/ytly.csv
1309,1,100,3,config/item/icon_3ttdc3.png,<731>,<272;2924;1813;3012;731;333>,10,stage/ytly.csv
1310,1,100,3,config/item/icon_3ttdc3.png,<2924>,<1241;393;2723;2073;2924;3342>,10,stage/ytly.csv
1311,1,100,3,config/item/icon_3ttdc3.png,<1241>,<1441;1312;283;731;1241;2722>,10,stage/ytly.csv
1312,1,100,3,config/item/icon_3ttdc3.png,<2593>,<1082;593;1811;464;2593;2>,10,stage/ytly.csv
1313,1,100,3,config/item/icon_3ttdc3.png,<464>,<3283;2821;3141;1502;464;2722>,10,stage/ytly.csv
1314,1,100,3,config/item/icon_3ttdc3.png,<23>,<2961;3292;2921;262;23;572>,10,stage/ytly.csv
1315,1,100,3,config/item/icon_3ttdc3.png,<3003>,<882;333;1393;1392;3003;281>,10,stage/ytly.csv
1316,1,100,3,config/item/icon_3ttdc3.png,<3501>,<3281;692;571;883;3501;2872>,10,stage/ytly.csv
1317,1,100,3,config/item/icon_3ttdc3.png,<11>,<3543;3631;2591;2073;11;272>,10,stage/ytly.csv
1318,1,100,3,config/item/icon_3ttdc3.png,<391>,<11;3413;1082;2822;391;461>,10,stage/ytly.csv
1319,1,100,3,config/item/icon_3ttdc3.png,<371>,<1423;371;691;801;371;601>,10,stage/ytly.csv
1320,1,100,3,config/item/icon_3ttdc3.png,<3502>,<93;2482;3021;2923;3502;3631>,10,stage/ytly.csv
1321,1,100,3,config/item/icon_3ttdc3.png,<2822>,<2071;91;301;2272;2822;461>,10,stage/ytly.csv
1322,1,100,3,config/item/icon_3ttdc3.png,<883>,<741;1394;571;601;883;464>,10,stage/ytly.csv
1323,1,100,3,config/item/icon_3ttdc3.png,<771>,<2923;882;2013;3302;771;1071>,10,stage/ytly.csv
1324,1,100,3,config/item/icon_3ttdc3.png,<1502>,<2271;3342;393;1392;1502;3431>,10,stage/ytly.csv
1325,1,100,3,config/item/icon_3ttdc3.png,<273>,<393;1291;2924;2482;273;2872>,10,stage/ytly.csv
1326,1,100,3,config/item/icon_3ttdc3.png,<1503>,<3301;3012;53;551;1503;1423>,10,stage/ytly.csv
1327,1,100,3,config/item/icon_3ttdc3.png,<1442>,<2482;2962;1082;1503;1442;791>,10,stage/ytly.csv
1328,1,100,3,config/item/icon_3ttdc3.png,<2271>,<1503;1;571;2073;2271;2483>,10,stage/ytly.csv
1329,1,100,3,config/item/icon_3ttdc3.png,<731>,<1503;692;2873;281;731;2301>,10,stage/ytly.csv
1330,1,100,3,config/item/icon_3ttdc3.png,<1862>,<1811;3472;603;3011;1862;3283>,10,stage/ytly.csv
1331,1,100,3,config/item/icon_3ttdc3.png,<2681>,<333;771;2961;2921;2681;1442>,10,stage/ytly.csv
1332,1,100,3,config/item/icon_3ttdc3.png,<1253>,<551;2301;1422;13;1253;791>,10,stage/ytly.csv
1333,1,100,3,config/item/icon_3ttdc3.png,<2871>,<593;741;2072;2271;2871;12>,10,stage/ytly.csv
1334,1,100,3,config/item/icon_3ttdc3.png,<1442>,<461;1292;601;2873;1442;3011>,10,stage/ytly.csv
1335,1,100,3,config/item/icon_3ttdc3.png,<782>,<2822;23;1421;2922;782;753>,10,stage/ytly.csv
1336,1,100,3,config/item/icon_3ttdc3.png,<471>,<1393;782;791;1172;471;491>,10,stage/ytly.csv
1337,1,100,3,config/item/icon_3ttdc3.png,<1863>,<792;1;2922;1171;1863;2631>,10,stage/ytly.csv
1338,1,100,3,config/item/icon_3ttdc3.png,<2481>,<1313;371;3011;51;2481;1863>,10,stage/ytly.csv
1339,1,100,3,config/item/icon_3ttdc3.png,<3342>,<802;273;53;2922;3342;1862>,10,stage/ytly.csv
1340,1,100,3,config/item/icon_3ttdc3.png,<2722>,<1;592;731;803;2722;1443>,10,stage/ytly.csv
1341,1,100,3,config/item/icon_3ttdc3.png,<3543>,<1441;3303;302;753;3543;691>,10,stage/ytly.csv
1342,1,100,3,config/item/icon_3ttdc3.png,<272>,<2013;692;1611;551;272;2924>,10,stage/ytly.csv
1343,1,100,3,config/item/icon_3ttdc3.png,<2821>,<2721;393;22;2483;2821;1812>,10,stage/ytly.csv
1344,1,100,3,config/item/icon_3ttdc3.png,<3302>,<391;3631;2591;1081;3302;692>,10,stage/ytly.csv
1345,1,100,3,config/item/icon_3ttdc3.png,<3352>,<3351;753;53;793;3352;2611>,10,stage/ytly.csv
1346,1,100,3,config/item/icon_3ttdc3.png,<2>,<1501;2682;3001;492;2;3502>,10,stage/ytly.csv
1347,1,100,3,config/item/icon_3ttdc3.png,<791>,<1611;3302;2873;2483;791;881>,10,stage/ytly.csv
1348,1,100,3,config/item/icon_3ttdc3.png,<302>,<2871;1071;571;2923;302;1421>,10,stage/ytly.csv
1349,1,100,3,config/item/icon_3ttdc3.png,<1291>,<3502;593;1082;1071;1291;3003>,10,stage/ytly.csv
1350,1,100,3,config/item/icon_3ttdc3.png,<1171>,<1501;3142;261;781;1171;1863>,10,stage/ytly.csv
1351,1,100,3,config/item/icon_3ttdc3.png,<2073>,<1841;3142;2632;2683;2073;1291>,10,stage/ytly.csv
1352,1,100,3,config/item/icon_3ttdc3.png,<281>,<2271;1811;1394;3293;281;22>,10,stage/ytly.csv
1353,1,100,3,config/item/icon_3ttdc3.png,<881>,<301;3432;572;721;881;261>,10,stage/ytly.csv
1354,1,100,3,config/item/icon_3ttdc3.png,<492>,<2871;1252;1421;753;492;1252>,10,stage/ytly.csv
1355,1,100,3,config/item/icon_3ttdc3.png,<3342>,<331;332;591;2;3342;3292>,10,stage/ytly.csv
1356,1,100,3,config/item/icon_3ttdc3.png,<741>,<551;391;3301;783;741;801>,10,stage/ytly.csv
1357,1,100,3,config/item/icon_3ttdc3.png,<1501>,<1501;2721;2723;3541;1501;3021>,10,stage/ytly.csv
1358,1,100,3,config/item/icon_3ttdc3.png,<262>,<551;2723;53;2;262;1311>,10,stage/ytly.csv
1359,1,100,3,config/item/icon_3ttdc3.png,<51>,<3542;2871;1293;2872;51;3302>,10,stage/ytly.csv
1360,1,100,3,config/item/icon_3ttdc3.png,<1312>,<783;331;333;3502;1312;371>,10,stage/ytly.csv
1361,1,100,4,config/item/icon_4jydg1.png,<3631>,<332;3543;1293;3303;3631;1421>,10,stage/ytly.csv
1362,1,100,4,config/item/icon_4jydg1.png,<591>,<761;1893;731;1071;591;3142>,10,stage/ytly.csv
1363,1,100,4,config/item/icon_4jydg1.png,<333>,<3353;3542;3543;1902;333;771>,10,stage/ytly.csv
1364,1,100,4,config/item/icon_4jydg1.png,<1903>,<3543;393;1891;1393;1903;602>,10,stage/ytly.csv
1365,1,100,4,config/item/icon_4jydg1.png,<2232>,<1501;3543;1221;593;2232;1312>,10,stage/ytly.csv
1366,1,100,4,config/item/icon_4jydg1.png,<1293>,<2232;1902;331;1892;1293;1903>,10,stage/ytly.csv
1367,1,100,4,config/item/icon_4jydg1.png,<2721>,<1892;1393;1312;1811;2721;1811>,10,stage/ytly.csv
1368,1,100,4,config/item/icon_4jydg1.png,<2721>,<2722;1421;882;1253;2721;3003>,10,stage/ytly.csv
1369,1,100,4,config/item/icon_4jydg1.png,<883>,<3352;1903;1391;3351;883;1892>,10,stage/ytly.csv
1370,1,100,4,config/item/icon_4jydg1.png,<1392>,<1082;1971;883;1241;1392;1241>,10,stage/ytly.csv
1371,1,100,4,config/item/icon_4jydg1.png,<3631>,<3303;1421;3002;1293;3631;1971>,10,stage/ytly.csv
1372,1,100,4,config/item/icon_4jydg1.png,<2233>,<771;741;721;603;2233;2231>,10,stage/ytly.csv
1373,1,100,4,config/item/icon_4jydg1.png,<1394>,<1812;3631;3301;1891;1394;2722>,10,stage/ytly.csv
1374,1,100,4,config/item/icon_4jydg1.png,<1071>,<883;2723;1312;601;1071;753>,10,stage/ytly.csv
1375,1,100,4,config/item/icon_4jydg1.png,<881>,<1241;1394;1253;1813;881;1903>,10,stage/ytly.csv
1376,1,100,4,config/item/icon_4jydg1.png,<592>,<331;1394;1892;1313;592;1221>,10,stage/ytly.csv
1377,1,100,4,config/item/icon_4jydg1.png,<1903>,<493;1071;1292;1253;1903;3001>,10,stage/ytly.csv
1378,1,100,4,config/item/icon_4jydg1.png,<1391>,<1292;333;761;3351;1391;3631>,10,stage/ytly.csv
1379,1,100,4,config/item/icon_4jydg1.png,<592>,<592;262;2721;1313;592;602>,10,stage/ytly.csv
1380,1,100,4,config/item/icon_4jydg1.png,<1253>,<3302;2721;1312;1893;1253;1971>,10,stage/ytly.csv
1381,1,100,4,config/item/icon_4jydg1.png,<1971>,<2231;1813;493;3301;1971;593>,10,stage/ytly.csv
1382,1,100,4,config/item/icon_4jydg1.png,<263>,<1971;262;572;1812;263;3631>,10,stage/ytly.csv
1383,1,100,4,config/item/icon_4jydg1.png,<1422>,<3351;3541;753;333;1422;592>,10,stage/ytly.csv
1384,1,100,4,config/item/icon_4jydg1.png,<1892>,<3351;1423;3001;1394;1892;771>,10,stage/ytly.csv
1385,1,100,4,config/item/icon_4jydg1.png,<3002>,<1812;721;1253;262;3002;741>,10,stage/ytly.csv
1386,1,100,4,config/item/icon_4jydg1.png,<1071>,<1081;1503;601;1293;1071;493>,10,stage/ytly.csv
1387,1,100,4,config/item/icon_4jydg1.png,<1423>,<3303;1422;1071;1241;1423;2721>,10,stage/ytly.csv
1388,1,100,4,config/item/icon_4jydg1.png,<1502>,<333;1903;761;882;1502;721>,10,stage/ytly.csv
1389,1,100,4,config/item/icon_4jydg1.png,<3631>,<393;3003;1251;2722;3631;332>,10,stage/ytly.csv
1390,1,100,4,config/item/icon_4jydg1.png,<1901>,<1082;2721;1971;1251;1901;3301>,10,stage/ytly.csv
1391,1,100,4,config/item/icon_4jydg1.png,<3302>,<721;1422;1812;1393;3302;393>,10,stage/ytly.csv
1392,1,100,4,config/item/icon_4jydg1.png,<1293>,<3631;3001;881;1891;1293;881>,10,stage/ytly.csv
1393,1,100,4,config/item/icon_4jydg1.png,<3631>,<1251;3352;493;1501;3631;3143>,10,stage/ytly.csv
1394,1,100,4,config/item/icon_4jydg1.png,<391>,<1893;1901;1891;592;391;1813>,10,stage/ytly.csv
1395,1,100,4,config/item/icon_4jydg1.png,<1971>,<3001;1081;393;3143;1971;262>,10,stage/ytly.csv
1396,1,100,4,config/item/icon_4jydg1.png,<2722>,<261;3352;881;1393;2722;333>,10,stage/ytly.csv
1397,1,100,4,config/item/icon_4jydg1.png,<882>,<592;262;601;1893;882;883>,10,stage/ytly.csv
1398,1,100,4,config/item/icon_4jydg1.png,<593>,<883;1501;1891;761;593;3142>,10,stage/ytly.csv
1399,1,100,4,config/item/icon_4jydg1.png,<3631>,<1391;1394;1901;263;3631;332>,10,stage/ytly.csv
1400,1,100,4,config/item/icon_4jydg1.png,<601>,<1892;393;882;591;601;1312>,10,stage/ytly.csv
1401,1,100,4,config/item/icon_4jydg1.png,<593>,<3002;1241;333;1221;593;592>,10,stage/ytly.csv
1402,1,100,4,config/item/icon_4jydg1.png,<1893>,<1391;721;603;1903;1893;2232>,10,stage/ytly.csv
1403,1,100,4,config/item/icon_4jydg1.png,<741>,<881;3353;771;392;741;263>,10,stage/ytly.csv
1404,1,100,4,config/item/icon_4jydg1.png,<1392>,<1971;731;1812;3303;1392;3301>,10,stage/ytly.csv
1405,1,100,4,config/item/icon_4jydg1.png,<1293>,<721;1393;1812;331;1293;1291>,10,stage/ytly.csv
1406,1,100,4,config/item/icon_4jydg1.png,<1311>,<3542;771;3003;1291;1311;1811>,10,stage/ytly.csv
1407,1,100,4,config/item/icon_4jydg1.png,<3352>,<1811;263;493;2232;3352;3302>,10,stage/ytly.csv
1408,1,100,4,config/item/icon_4jydg1.png,<1812>,<1312;1291;3631;3543;1812;1313>,10,stage/ytly.csv
1409,1,100,4,config/item/icon_4jydg1.png,<601>,<3142;1902;881;881;601;761>,10,stage/ytly.csv
1410,1,100,4,config/item/icon_4jydg1.png,<1902>,<333;3303;771;2721;1902;2723>,10,stage/ytly.csv
1411,1,100,4,config/item/icon_4jydg1.png,<593>,<261;1902;883;2722;593;3352>,10,stage/ytly.csv
1412,1,100,4,config/item/icon_4jydg1.png,<571>,<1503;2233;3542;1392;571;571>,10,stage/ytly.csv
1413,1,100,4,config/item/icon_4jydg1.png,<3302>,<1082;1292;603;1221;3302;1221>,10,stage/ytly.csv
1414,1,100,4,config/item/icon_4jydg1.png,<591>,<1081;1503;3003;331;591;1891>,10,stage/ytly.csv
1415,1,100,4,config/item/icon_4jydg1.png,<601>,<2721;3303;1813;1892;601;1082>,10,stage/ytly.csv
1416,1,100,4,config/item/icon_4jydg1.png,<602>,<753;1901;332;393;602;1812>,10,stage/ytly.csv
1417,1,100,4,config/item/icon_4jydg1.png,<1291>,<3541;572;1071;1811;1291;761>,10,stage/ytly.csv
1418,1,100,4,config/item/icon_4jydg1.png,<3352>,<631;2232;3351;1971;3352;3351>,10,stage/ytly.csv
1419,1,100,4,config/item/icon_4jydg1.png,<261>,<1421;1901;2721;881;261;731>,10,stage/ytly.csv
1420,1,100,4,config/item/icon_4jydg1.png,<262>,<592;1813;603;601;262;721>,10,stage/ytly.csv
1421,1,100,4,config/item/icon_4jydg1.png,<601>,<331;1971;1893;1394;601;392>,10,stage/ytly.csv
1422,1,100,4,config/item/icon_4jydg1.png,<1311>,<3542;1813;3143;1291;1311;603>,10,stage/ytly.csv
1423,1,100,4,config/item/icon_4jydg1.png,<1902>,<1902;3302;1391;2722;1902;3003>,10,stage/ytly.csv
1424,1,100,4,config/item/icon_4jydg1.png,<1902>,<1392;2722;1421;771;1902;1891>,10,stage/ytly.csv
1425,1,100,4,config/item/icon_4jydg1.png,<593>,<731;3542;1893;1394;593;3303>,10,stage/ytly.csv
1426,1,100,4,config/item/icon_4jydg1.png,<3302>,<3351;1901;721;3301;3302;2722>,10,stage/ytly.csv
1427,1,100,4,config/item/icon_4jydg1.png,<883>,<3351;1071;3002;1902;883;2231>,10,stage/ytly.csv
1428,1,100,4,config/item/icon_4jydg1.png,<741>,<1251;591;631;593;741;1811>,10,stage/ytly.csv
1429,1,100,4,config/item/icon_4jydg1.png,<3303>,<1423;3302;2233;631;3303;602>,10,stage/ytly.csv
1430,1,100,4,config/item/icon_4jydg1.png,<881>,<753;1392;1081;3301;881;1813>,10,stage/ytly.csv
1431,1,100,4,config/item/icon_4jydg1.png,<1891>,<721;1231;493;761;1891;602>,10,stage/ytly.csv
1432,1,100,4,config/item/icon_4jydg1.png,<1291>,<1812;1221;2721;2721;1291;1231>,10,stage/ytly.csv
1433,1,100,4,config/item/icon_4jydg1.png,<1423>,<391;1422;1892;761;1423;1893>,10,stage/ytly.csv
1434,1,100,4,config/item/icon_4jydg1.png,<1901>,<1503;1502;882;603;1901;3351>,10,stage/ytly.csv
1435,1,100,4,config/item/icon_4jydg1.png,<761>,<631;3353;1391;3351;761;731>,10,stage/ytly.csv
1436,1,100,4,config/item/icon_4jydg1.png,<1812>,<603;1811;1501;881;1812;1903>,10,stage/ytly.csv
1437,1,100,4,config/item/icon_4jydg1.png,<593>,<2722;3631;2721;1082;593;1253>,10,stage/ytly.csv
1438,1,100,4,config/item/icon_4jydg1.png,<1393>,<1392;3351;1891;2232;1393;571>,10,stage/ytly.csv
1439,1,100,4,config/item/icon_4jydg1.png,<1252>,<572;261;1901;1252;1252;3301>,10,stage/ytly.csv
1440,1,100,4,config/item/icon_4jydg1.png,<593>,<262;1082;3142;1251;593;3543>,10,stage/ytly.csv
1441,1,100,4,config/item/icon_4jydg1.png,<3542>,<1311;3352;1293;3003;3542;2722>,10,stage/ytly.csv
1442,1,100,4,config/item/icon_4jydg1.png,<493>,<753;1291;263;1251;493;333>,10,stage/ytly.csv
1443,1,100,4,config/item/icon_4jydg1.png,<761>,<1502;741;2722;1891;761;1391>,10,stage/ytly.csv
1444,1,100,4,config/item/icon_4jydg1.png,<3001>,<1902;1893;881;393;3001;1892>,10,stage/ytly.csv
1445,1,100,4,config/item/icon_4jydg1.png,<1901>,<3351;1423;1293;1422;1901;1291>,10,stage/ytly.csv
1446,1,100,4,config/item/icon_4jydg1.png,<1253>,<1812;2232;333;1221;1253;771>,10,stage/ytly.csv
1447,1,100,4,config/item/icon_4jydg1.png,<1393>,<3302;1422;1312;3543;1393;1422>,10,stage/ytly.csv
1448,1,100,4,config/item/icon_4jydg1.png,<1891>,<603;1291;393;331;1891;333>,10,stage/ytly.csv
1449,1,100,4,config/item/icon_4jydg1.png,<392>,<1902;3002;391;1312;392;3541>,10,stage/ytly.csv
1450,1,100,4,config/item/icon_4jydg1.png,<2723>,<3002;3003;3142;1292;2723;1293>,10,stage/ytly.csv
1451,1,100,4,config/item/icon_4jydg1.png,<1293>,<1813;392;1292;741;1293;2721>,10,stage/ytly.csv
1452,1,100,4,config/item/icon_4jydg1.png,<602>,<593;2232;3302;881;602;1082>,10,stage/ytly.csv
1453,1,100,4,config/item/icon_4jydg1.png,<1231>,<1893;2232;1313;1221;1231;1231>,10,stage/ytly.csv
1454,1,100,4,config/item/icon_4jydg1.png,<3301>,<1292;3142;1313;1292;3301;3143>,10,stage/ytly.csv
1455,1,100,4,config/item/icon_4jydg1.png,<1394>,<882;601;392;771;1394;771>,10,stage/ytly.csv
1456,1,100,4,config/item/icon_4jydg1.png,<3353>,<262;2231;1393;1813;3353;3002>,10,stage/ytly.csv
1457,1,100,4,config/item/icon_4jydg1.png,<1423>,<1082;392;1392;391;1423;393>,10,stage/ytly.csv
1458,1,100,4,config/item/icon_4jydg1.png,<1501>,<332;3002;393;2231;1501;1423>,10,stage/ytly.csv
1459,1,100,4,config/item/icon_4jydg1.png,<1892>,<3351;761;753;3002;1892;1081>,10,stage/ytly.csv
1460,1,100,4,config/item/icon_4jydg1.png,<591>,<1221;332;1893;261;591;603>,10,stage/ytly.csv
1461,1,100,4,config/item/icon_4jydg1.png,<1312>,<741;571;601;1293;1312;392>,10,stage/ytly.csv
1462,1,100,4,config/item/icon_4jydg1.png,<1422>,<3631;1312;731;1293;1422;3352>,10,stage/ytly.csv
1463,1,100,4,config/item/icon_4jydg1.png,<3542>,<631;1221;1313;1391;3542;1501>,10,stage/ytly.csv
1464,1,100,4,config/item/icon_4jydg1.png,<753>,<493;263;3631;393;753;261>,10,stage/ytly.csv
1465,1,100,4,config/item/icon_4jydg1.png,<3302>,<3541;332;771;1082;3302;332>,10,stage/ytly.csv
1466,1,100,4,config/item/icon_4jydg1.png,<881>,<3352;2723;2721;3141;881;393>,10,stage/ytly.csv
1467,1,100,4,config/item/icon_4jydg1.png,<1421>,<1902;602;1311;883;1421;3001>,10,stage/ytly.csv
1468,1,100,4,config/item/icon_4jydg1.png,<1311>,<3351;1311;331;391;1311;1253>,10,stage/ytly.csv
1469,1,100,4,config/item/icon_4jydg1.png,<1811>,<1394;3302;1812;1241;1811;493>,10,stage/ytly.csv
1470,1,100,4,config/item/icon_4jydg1.png,<1292>,<2723;1251;881;1813;1292;1812>,10,stage/ytly.csv
1471,1,100,4,config/item/icon_4jydg1.png,<3301>,<572;731;393;1253;3301;1071>,10,stage/ytly.csv
1472,1,100,4,config/item/icon_4jydg1.png,<1423>,<2232;3303;1292;1291;1423;1812>,10,stage/ytly.csv
1473,1,100,4,config/item/icon_4jydg1.png,<3002>,<1891;1252;1291;3352;3002;3353>,10,stage/ytly.csv
1474,1,100,4,config/item/icon_4jydg1.png,<1311>,<1903;571;771;882;1311;393>,10,stage/ytly.csv
1475,1,100,4,config/item/icon_4jydg1.png,<393>,<3353;771;1081;3302;393;1391>,10,stage/ytly.csv
1476,1,100,4,config/item/icon_4jydg1.png,<3351>,<1391;753;1392;741;3351;602>,10,stage/ytly.csv
1477,1,100,4,config/item/icon_4jydg1.png,<1313>,<1292;2232;391;333;1313;2721>,10,stage/ytly.csv
